movieId,title,genres,year
1101,1430,Underworld,"['Comedy', 'Thriller']",1996
1102,1431,Beverly Hills Ninja,"['Action', 'Comedy']",1997
1103,1432,Metro,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",1997
1104,1437,"Cement Garden, The",['Drama'],1993
1105,1438,Dante's Peak,"['Action', 'Thriller']",1997
1106,1439,Meet Wally Sparks,['Comedy'],1997
1107,1440,Amos & Andrew,['Comedy'],1993
1108,1441,Benny & Joon,"['Comedy', 'Romance']",1993
1109,1442,Prefontaine,['Drama'],1997
1110,1445,McHale's Navy,"['Comedy', 'War']",1997
1111,1446,Kolya (Kolja),"['Comedy', 'Drama']",1996
1112,1447,Gridlock'd,['Crime'],1997
1113,1449,Waiting for Guffman,['Comedy'],1996
1114,1453,"Beautician and the Beast, The","['Comedy', 'Romance']",1997
1115,1454,SubUrbia,"['Comedy', 'Drama']",1997
1116,1456,"Pest, The",['Comedy'],1997
1117,1457,Fools Rush In,"['Comedy', 'Drama', 'Romance']",1997
1118,1458,Touch,"['Drama', 'Fantasy', 'Romance']",1997
1119,1459,Absolute Power,"['Mystery', 'Thriller']",1997
1120,1460,That Darn Cat,"['Children', 'Comedy', 'Mystery']",1997
1121,1461,Vegas Vacation (National Lampoon's Las Vegas Vacation),['Comedy'],1997
1122,1464,Lost Highway,"['Crime', 'Drama', 'Fantasy', 'Film-Noir', 'Mystery', 'Romance']",1997
1123,1465,Rosewood,"['Action', 'Drama']",1997
1124,1466,Donnie Brasco,"['Crime', 'Drama']",1997
1125,1468,Booty Call,"['Comedy', 'Romance']",1997
1126,1473,Best Men,"['Action', 'Comedy', 'Crime', 'Drama']",1997
1127,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),"['Children', 'Comedy']",1997
1128,1475,Kama Sutra: A Tale of Love,['Romance'],1996
1129,1476,Private Parts,"['Comedy', 'Drama']",1997
1130,1477,Love Jones,['Romance'],1997
1131,1479,"Saint, The","['Action', 'Romance', 'Sci-Fi', 'Thriller']",1997
1132,1480,Smilla's Sense of Snow,"['Drama', 'Thriller']",1997
1133,1483,Crash,"['Drama', 'Thriller']",1996
1134,1484,"Daytrippers, The","['Comedy', 'Drama', 'Mystery', 'Romance']",1996
1135,1485,Liar Liar,['Comedy'],1997
1136,1487,Selena,"['Drama', 'Musical']",1997
1137,1488,"Devil's Own, The","['Action', 'Drama', 'Thriller']",1997
1138,1489,Cats Don't Dance,"['Animation', 'Children', 'Musical']",1997
1139,1490,B*A*P*S,['Comedy'],1997
1140,1493,Love and Other Catastrophes,['Romance'],1996
1141,1495,Turbo: A Power Rangers Movie,"['Action', 'Adventure', 'Children']",1997
1142,1496,Anna Karenina,"['Drama', 'Romance']",1997
1143,1497,Double Team,['Action'],1997
1144,1498,Inventing the Abbotts,"['Drama', 'Romance']",1997
1145,1499,Anaconda,"['Action', 'Adventure', 'Thriller']",1997
1146,1500,Grosse Pointe Blank,"['Comedy', 'Crime', 'Romance']",1997
1147,1502,Kissed,"['Drama', 'Romance']",1996
1148,1503,8 Heads in a Duffel Bag,['Comedy'],1997
1149,1507,Paradise Road,"['Drama', 'War']",1997
1150,1513,Romy and Michele's High School Reunion,['Comedy'],1997
1151,1514,Temptress Moon (Feng Yue),['Romance'],1996
1152,1515,Volcano,"['Action', 'Drama', 'Thriller']",1997
1153,1516,Children of the Revolution,['Comedy'],1996
1154,1517,Austin Powers: International Man of Mystery,"['Action', 'Adventure', 'Comedy']",1997
1155,1518,Breakdown,"['Action', 'Thriller']",1997
1156,1519,Broken English,['Drama'],1996
1157,1526,Fathers' Day,['Comedy'],1997
1158,1527,"Fifth Element, The","['Action', 'Adventure', 'Comedy', 'Sci-Fi']",1997
1159,1529,Nowhere,"['Comedy', 'Drama']",1997
1160,1533,"Promise, The (La promesse)",['Drama'],1996
1161,1537,Shall We Dance? (Shall We Dansu?),"['Comedy', 'Drama', 'Romance']",1996
1162,1541,Addicted to Love,"['Comedy', 'Romance']",1997
1163,1542,Brassed Off,"['Comedy', 'Drama', 'Romance']",1996
1164,1544,"Lost World: Jurassic Park, The","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1997
1165,1545,Ponette,['Drama'],1996
1166,1546,Schizopolis,['Comedy'],1996
1167,1547,Shiloh,"['Children', 'Drama']",1997
1168,1549,Rough Magic,"['Drama', 'Romance']",1995
1169,1550,Trial and Error,"['Comedy', 'Romance']",1997
1170,1551,Buddy,"['Adventure', 'Children', 'Drama']",1997
1171,1552,Con Air,"['Action', 'Adventure', 'Thriller']",1997
1172,1554,"Pillow Book, The","['Drama', 'Romance']",1996
1173,1556,Speed 2: Cruise Control,"['Action', 'Romance', 'Thriller']",1997
1174,1562,Batman & Robin,"['Action', 'Adventure', 'Fantasy', 'Thriller']",1997
1175,1564,For Roseanna (Roseanna's Grave),"['Comedy', 'Drama', 'Romance']",1997
1176,1565,Head Above Water,"['Comedy', 'Thriller']",1996
1177,1566,Hercules,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical']",1997
1178,1569,My Best Friend's Wedding,"['Comedy', 'Romance']",1997
1179,1571,When the Cat's Away (Chacun cherche son chat),"['Comedy', 'Romance']",1996
1180,1572,"Contempt (Mépris, Le)",['Drama'],1963
1181,1573,Face/Off,"['Action', 'Crime', 'Drama', 'Thriller']",1997
1182,1574,Fall,['Romance'],1997
1183,1580,Men in Black (a.k.a. MIB),"['Action', 'Comedy', 'Sci-Fi']",1997
1184,1581,Out to Sea,['Comedy'],1997
1185,1582,Wild America,"['Adventure', 'Children']",1997
1186,1583,"Simple Wish, A","['Children', 'Fantasy']",1997
1187,1584,Contact,"['Drama', 'Sci-Fi']",1997
1188,1585,Love Serenade,['Comedy'],1996
1189,1586,G.I. Jane,"['Action', 'Drama']",1997
1190,1587,Conan the Barbarian,"['Action', 'Adventure', 'Fantasy']",1982
1191,1588,George of the Jungle,"['Children', 'Comedy']",1997
1192,1589,Cop Land,"['Action', 'Crime', 'Drama', 'Thriller']",1997
1193,1590,Event Horizon,"['Horror', 'Sci-Fi', 'Thriller']",1997
1194,1591,Spawn,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1997
1195,1592,Air Bud,"['Children', 'Comedy']",1997
1196,1593,Picture Perfect,"['Comedy', 'Romance']",1997
1197,1594,In the Company of Men,"['Comedy', 'Drama']",1997
1198,1596,Career Girls,['Drama'],1997
1199,1597,Conspiracy Theory,"['Drama', 'Mystery', 'Romance', 'Thriller']",1997
1200,1598,Desperate Measures,"['Crime', 'Drama', 'Thriller']",1998
1201,1599,Steel,['Action'],1997
1202,1600,She's So Lovely,"['Drama', 'Romance']",1997
1203,1601,Hoodlum,"['Crime', 'Drama', 'Film-Noir']",1997
1204,1602,Leave It to Beaver,['Comedy'],1997
1205,1603,Mimic,"['Horror', 'Sci-Fi', 'Thriller']",1997
1206,1604,Money Talks,"['Action', 'Comedy']",1997
1207,1605,Excess Baggage,"['Adventure', 'Romance']",1997
1208,1606,Kull the Conqueror,"['Action', 'Adventure']",1997
1209,1608,Air Force One,"['Action', 'Thriller']",1997
1210,1609,187 (One Eight Seven),"['Drama', 'Thriller']",1997
1211,1610,"Hunt for Red October, The","['Action', 'Adventure', 'Thriller']",1990
1212,1611,My Own Private Idaho,"['Drama', 'Romance']",1991
1213,1612,"Kiss Me, Guido",['Comedy'],1997
1214,1613,Star Maps,['Drama'],1997
1215,1614,In & Out,['Comedy'],1997
1216,1615,"Edge, The","['Adventure', 'Drama']",1997
1217,1616,"Peacemaker, The","['Action', 'Thriller', 'War']",1997
1218,1617,L.A. Confidential,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",1997
1219,1619,Seven Years in Tibet,"['Adventure', 'Drama', 'War']",1997
1220,1620,Kiss the Girls,"['Crime', 'Drama', 'Mystery', 'Thriller']",1997
1221,1621,Soul Food,['Drama'],1997
1222,1623,Wishmaster,['Horror'],1997
1223,1624,"Thousand Acres, A",['Drama'],1997
1224,1625,"Game, The","['Drama', 'Mystery', 'Thriller']",1997
1225,1626,Fire Down Below,"['Action', 'Drama', 'Thriller']",1997
1226,1627,U Turn,"['Crime', 'Drama', 'Mystery']",1997
1227,1629,"MatchMaker, The","['Comedy', 'Romance']",1997
1228,1631,"Assignment, The","['Action', 'Thriller']",1997
1229,1633,Ulee's Gold,['Drama'],1997
1230,1635,"Ice Storm, The",['Drama'],1997
1231,1639,Chasing Amy,"['Comedy', 'Drama', 'Romance']",1997
1232,1641,"Full Monty, The","['Comedy', 'Drama']",1997
1233,1642,Indian Summer (a.k.a. Alive & Kicking),"['Comedy', 'Drama']",1996
1234,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)","['Drama', 'Romance']",1997
1235,1644,I Know What You Did Last Summer,"['Horror', 'Mystery', 'Thriller']",1997
1236,1645,The Devil's Advocate,"['Drama', 'Mystery', 'Thriller']",1997
1237,1646,RocketMan (a.k.a. Rocket Man),"['Children', 'Comedy', 'Romance', 'Sci-Fi']",1997
1238,1647,Playing God,"['Crime', 'Drama', 'Thriller']",1997
1239,1648,"House of Yes, The","['Comedy', 'Drama']",1997
1240,1649,"Fast, Cheap & Out of Control",['Documentary'],1997
1241,1650,Washington Square,['Drama'],1997
1242,1652,Year of the Horse,['Documentary'],1997
1243,1653,Gattaca,"['Drama', 'Sci-Fi', 'Thriller']",1997
1244,1654,FairyTale: A True Story,"['Children', 'Drama', 'Fantasy']",1997
1245,1655,Phantoms,"['Drama', 'Horror', 'Thriller']",1998
1246,1656,Swept from the Sea,"['Drama', 'Romance']",1997
1247,1658,"Life Less Ordinary, A","['Romance', 'Thriller']",1997
1248,1659,Hurricane Streets,['Drama'],1997
1249,1660,Eve's Bayou,['Drama'],1997
1250,1661,Switchback,"['Crime', 'Mystery', 'Thriller']",1997
1251,1662,Gang Related,['Crime'],1997
1252,1663,Stripes,"['Comedy', 'War']",1981
1253,1665,Bean,['Comedy'],1997
1254,1667,Mad City,"['Action', 'Drama']",1997
1255,1670,Welcome to Sarajevo,"['Drama', 'War']",1997
1256,1671,Deceiver,"['Crime', 'Drama', 'Thriller']",1997
1257,1672,"Rainmaker, The",['Drama'],1997
1258,1673,Boogie Nights,['Drama'],1997
1259,1674,Witness,"['Drama', 'Romance', 'Thriller']",1985
1260,1675,Incognito,"['Crime', 'Thriller']",1997
1261,1676,Starship Troopers,"['Action', 'Sci-Fi']",1997
1262,1677,Critical Care,"['Comedy', 'Drama']",1997
1263,1678,"Joy Luck Club, The","['Drama', 'Romance']",1993
1264,1679,Chairman of the Board,['Comedy'],1998
1265,1680,Sliding Doors,"['Drama', 'Romance']",1998
1266,1681,Mortal Kombat: Annihilation,"['Action', 'Adventure', 'Fantasy']",1997
1267,1682,"Truman Show, The","['Comedy', 'Drama', 'Sci-Fi']",1998
1268,1683,"Wings of the Dove, The","['Drama', 'Romance']",1997
1269,1684,Mrs. Dalloway,"['Drama', 'Romance']",1997
1270,1685,"I Love You, I Love You Not","['Drama', 'Romance']",1996
1271,1686,Red Corner,"['Crime', 'Thriller']",1997
1272,1687,"Jackal, The","['Action', 'Thriller']",1997
1273,1688,Anastasia,"['Adventure', 'Animation', 'Children', 'Drama', 'Musical']",1997
1274,1689,"Man Who Knew Too Little, The","['Comedy', 'Crime', 'Thriller']",1997
1275,1690,Alien: Resurrection,"['Action', 'Horror', 'Sci-Fi']",1997
1276,1693,Amistad,"['Drama', 'Mystery']",1997
1277,1694,"Apostle, The",['Drama'],1997
1278,1695,Artemisia,['Drama'],1997
1279,1696,Bent,"['Drama', 'War']",1997
1280,1699,"Butcher Boy, The","['Comedy', 'Drama']",1997
1281,1701,Deconstructing Harry,"['Comedy', 'Drama']",1997
1282,1702,Flubber,"['Children', 'Comedy', 'Fantasy']",1997
1283,1703,For Richer or Poorer,['Comedy'],1997
1284,1704,Good Will Hunting,"['Drama', 'Romance']",1997
1285,1707,Home Alone 3,"['Children', 'Comedy']",1997
1286,1711,Midnight in the Garden of Good and Evil,"['Crime', 'Drama', 'Mystery']",1997
1287,1713,Mouse Hunt,"['Children', 'Comedy']",1997
1288,1717,Scream 2,"['Comedy', 'Horror', 'Mystery', 'Thriller']",1997
1289,1718,Stranger in the House,['Thriller'],1997
1290,1719,"Sweet Hereafter, The",['Drama'],1997
1291,1721,Titanic,"['Drama', 'Romance']",1997
1292,1722,Tomorrow Never Dies,"['Action', 'Adventure', 'Thriller']",1997
1293,1726,"Postman, The","['Action', 'Adventure', 'Drama', 'Sci-Fi']",1997
1294,1727,"Horse Whisperer, The","['Drama', 'Romance']",1998
1295,1729,Jackie Brown,"['Crime', 'Drama', 'Thriller']",1997
1296,1730,Kundun,['Drama'],1997
1297,1731,Mr. Magoo,['Comedy'],1997
1298,1732,"Big Lebowski, The","['Comedy', 'Crime']",1998
1299,1733,Afterglow,"['Drama', 'Romance']",1997
1300,1734,My Life in Pink (Ma vie en rose),"['Comedy', 'Drama']",1997
1301,1735,Great Expectations,"['Drama', 'Romance']",1998
1302,1739,3 Ninjas: High Noon On Mega Mountain,"['Action', 'Children', 'Comedy']",1998
1303,1746,Senseless,['Comedy'],1998
1304,1747,Wag the Dog,['Comedy'],1997
1305,1748,Dark City,"['Adventure', 'Film-Noir', 'Sci-Fi', 'Thriller']",1998
1306,1752,Hard Rain,"['Action', 'Crime', 'Thriller']",1998
1307,1753,Half Baked,['Comedy'],1998
1308,1754,Fallen,"['Crime', 'Drama', 'Fantasy', 'Thriller']",1998
1309,1755,Shooting Fish,"['Comedy', 'Romance']",1997
1310,1757,Fallen Angels (Duo luo tian shi),"['Drama', 'Romance']",1995
1311,1759,"Four Days in September (O Que É Isso, Companheiro?)",['Drama'],1997
1312,1760,Spice World,['Comedy'],1997
1313,1762,Deep Rising,"['Action', 'Horror', 'Sci-Fi']",1998
1314,1767,Music From Another Room,"['Drama', 'Romance']",1998
1315,1769,"Replacement Killers, The","['Action', 'Crime', 'Thriller']",1998
1316,1770,B. Monkey,"['Crime', 'Romance', 'Thriller']",1998
1317,1771,Night Flier,['Horror'],1997
1318,1772,Blues Brothers 2000,"['Action', 'Comedy', 'Musical']",1998
1319,1777,"Wedding Singer, The","['Comedy', 'Romance']",1998
1320,1779,Sphere,"['Sci-Fi', 'Thriller']",1998
1321,1783,Palmetto,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",1998
1322,1784,As Good as It Gets,"['Comedy', 'Drama', 'Romance']",1997
1323,1785,King of New York,"['Crime', 'Thriller']",1990
1324,1791,Twilight,"['Crime', 'Drama', 'Thriller']",1998
1325,1792,U.S. Marshals,"['Action', 'Crime', 'Thriller']",1998
1326,1793,Welcome to Woop-Woop,['Comedy'],1997
1327,1794,Love and Death on Long Island,"['Comedy', 'Drama']",1997
1328,1797,Everest,"['Documentary', 'IMAX']",1998
1329,1798,Hush,['Thriller'],1998
1330,1799,Suicide Kings,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",1997
1331,1801,"Man in the Iron Mask, The","['Action', 'Adventure', 'Drama']",1998
1332,1804,"Newton Boys, The","['Crime', 'Drama']",1998
1333,1805,Wild Things,"['Crime', 'Drama', 'Mystery', 'Thriller']",1998
1334,1806,Paulie,"['Adventure', 'Children', 'Comedy']",1998
1335,1807,"Cool, Dry Place, A",['Drama'],1998
1336,1809,Fireworks (Hana-bi),"['Crime', 'Drama']",1997
1337,1810,Primary Colors,"['Comedy', 'Drama']",1998
1338,1812,Wide Awake,"['Children', 'Comedy', 'Drama']",1998
1339,1816,Two Girls and a Guy,"['Comedy', 'Drama']",1997
1340,1821,"Object of My Affection, The","['Comedy', 'Romance']",1998
1341,1824,Homegrown,"['Comedy', 'Thriller']",1998
1342,1825,The Players Club,"['Comedy', 'Drama']",1998
1343,1826,Barney's Great Adventure,"['Adventure', 'Children']",1998
1344,1827,"Big One, The","['Comedy', 'Documentary']",1997
1345,1829,Chinese Box,"['Drama', 'Romance']",1997
1346,1831,Lost in Space,"['Action', 'Adventure', 'Sci-Fi']",1998
1347,1833,Mercury Rising,"['Action', 'Drama', 'Thriller']",1998
1348,1834,"Spanish Prisoner, The","['Crime', 'Drama', 'Mystery', 'Thriller']",1997
1349,1835,City of Angels,"['Drama', 'Fantasy', 'Romance']",1998
1350,1836,"Last Days of Disco, The","['Comedy', 'Drama']",1998
1351,1837,"Odd Couple II, The",['Comedy'],1998
1352,1839,My Giant,['Comedy'],1998
1353,1840,He Got Game,['Drama'],1998
1354,1841,"Gingerbread Man, The","['Drama', 'Thriller']",1998
1355,1844,Live Flesh (Carne trémula),"['Drama', 'Romance']",1997
1356,1845,Zero Effect,"['Comedy', 'Mystery', 'Thriller']",1998
1357,1848,"Borrowers, The","['Adventure', 'Children', 'Comedy', 'Fantasy']",1997
1358,1855,Krippendorf's Tribe,['Comedy'],1998
1359,1856,Kurt & Courtney,['Documentary'],1998
1360,1857,"Real Blonde, The",['Comedy'],1997
1361,1858,Mr. Nice Guy (Yat goh ho yan),"['Action', 'Comedy']",1997
1362,1859,Taste of Cherry (Ta'm e guilass),['Drama'],1997
1363,1860,Character (Karakter),['Drama'],1997
1364,1862,Species II,"['Horror', 'Sci-Fi']",1998
1365,1863,Major League: Back to the Minors,['Comedy'],1998
1366,1866,"Big Hit, The","['Action', 'Comedy', 'Crime']",1998
1367,1867,Tarzan and the Lost City,"['Action', 'Adventure']",1998
1368,1870,"Dancer, Texas Pop. 81","['Comedy', 'Drama']",1998
1369,1873,"Misérables, Les","['Crime', 'Drama', 'Romance', 'War']",1998
1370,1875,Clockwatchers,['Comedy'],1997
1371,1876,Deep Impact,"['Drama', 'Sci-Fi', 'Thriller']",1998
1372,1881,Quest for Camelot,"['Adventure', 'Animation', 'Children', 'Fantasy', 'Musical']",1998
1373,1882,Godzilla,"['Action', 'Sci-Fi', 'Thriller']",1998
1374,1883,Bulworth,"['Comedy', 'Drama', 'Romance']",1998
1375,1884,Fear and Loathing in Las Vegas,"['Adventure', 'Comedy', 'Drama']",1998
1376,1885,"Opposite of Sex, The","['Comedy', 'Drama', 'Romance']",1998
1377,1887,Almost Heroes,"['Adventure', 'Comedy', 'Western']",1998
1378,1888,Hope Floats,"['Comedy', 'Drama', 'Romance']",1998
1379,1889,Insomnia,"['Drama', 'Mystery', 'Thriller']",1997
1380,1891,"Ugly, The","['Horror', 'Thriller']",1997
1381,1892,"Perfect Murder, A",['Thriller'],1998
1382,1893,Beyond Silence (Jenseits der Stille),['Drama'],1996
1383,1894,Six Days Seven Nights,"['Adventure', 'Comedy', 'Romance']",1998
1384,1895,Can't Hardly Wait,"['Comedy', 'Drama', 'Romance']",1998
1385,1897,High Art,"['Drama', 'Romance']",1998
1386,1900,"Children of Heaven, The (Bacheha-Ye Aseman)","['Comedy', 'Drama']",1997
1387,1902,Dream for an Insomniac,"['Drama', 'Romance']",1996
1388,1904,Henry Fool,"['Comedy', 'Drama']",1997
1389,1906,Mr. Jealousy,"['Comedy', 'Romance']",1997
1390,1907,Mulan,"['Adventure', 'Animation', 'Children', 'Comedy', 'Drama', 'Musical', 'Romance']",1998
1391,1909,"X-Files: Fight the Future, The","['Action', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']",1998
1392,1910,I Went Down,"['Comedy', 'Crime', 'Drama']",1997
1393,1911,Dr. Dolittle,['Comedy'],1998
1394,1912,Out of Sight,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",1998
1395,1913,Picnic at Hanging Rock,"['Drama', 'Mystery']",1975
1396,1914,Smoke Signals,"['Comedy', 'Drama']",1998
1397,1916,Buffalo '66 (a.k.a. Buffalo 66),"['Drama', 'Romance']",1998
1398,1917,Armageddon,"['Action', 'Romance', 'Sci-Fi', 'Thriller']",1998
1399,1918,Lethal Weapon 4,"['Action', 'Comedy', 'Crime', 'Thriller']",1998
1400,1919,Madeline,"['Children', 'Comedy']",1998
1401,1920,Small Soldiers,"['Animation', 'Children', 'Fantasy', 'War']",1998
1402,1921,Pi,"['Drama', 'Sci-Fi', 'Thriller']",1998
1403,1922,Whatever,['Drama'],1998
1404,1923,There's Something About Mary,"['Comedy', 'Romance']",1998
1405,1924,Plan 9 from Outer Space,"['Horror', 'Sci-Fi']",1959
1406,1926,"Broadway Melody, The",['Musical'],1929
1407,1927,All Quiet on the Western Front,"['Action', 'Drama', 'War']",1930
1408,1928,Cimarron,"['Drama', 'Western']",1931
1409,1929,Grand Hotel,"['Drama', 'Romance']",1932
1410,1931,Mutiny on the Bounty,"['Adventure', 'Drama']",1935
1411,1932,"Great Ziegfeld, The","['Drama', 'Musical']",1936
1412,1933,"Life of Emile Zola, The",['Drama'],1937
1413,1934,You Can't Take It with You,"['Comedy', 'Romance']",1938
1414,1936,Mrs. Miniver,"['Drama', 'War']",1942
1415,1937,Going My Way,"['Comedy', 'Drama', 'Musical']",1944
1416,1938,"Lost Weekend, The",['Drama'],1945
1417,1939,"Best Years of Our Lives, The","['Drama', 'War']",1946
1418,1940,Gentleman's Agreement,['Drama'],1947
1419,1941,Hamlet,['Drama'],1948
1420,1942,All the King's Men,['Drama'],1949
1421,1944,From Here to Eternity,"['Drama', 'Romance', 'War']",1953
1422,1945,On the Waterfront,"['Crime', 'Drama']",1954
1423,1946,Marty,"['Drama', 'Romance']",1955
1424,1947,West Side Story,"['Drama', 'Musical', 'Romance']",1961
1425,1948,Tom Jones,"['Adventure', 'Comedy', 'Romance']",1963
1426,1949,"Man for All Seasons, A",['Drama'],1966
1427,1950,In the Heat of the Night,"['Drama', 'Mystery']",1967
1428,1951,Oliver!,"['Drama', 'Musical']",1968
1429,1952,Midnight Cowboy,['Drama'],1969
1430,1953,"French Connection, The","['Action', 'Crime', 'Thriller']",1971
1431,1954,Rocky,['Drama'],1976
1432,1955,Kramer vs. Kramer,['Drama'],1979
1433,1956,Ordinary People,['Drama'],1980
1434,1957,Chariots of Fire,['Drama'],1981
1435,1958,Terms of Endearment,"['Comedy', 'Drama']",1983
1436,1959,Out of Africa,"['Drama', 'Romance']",1985
1437,1960,"Last Emperor, The",['Drama'],1987
1438,1961,Rain Man,['Drama'],1988
1439,1962,Driving Miss Daisy,['Drama'],1989
1440,1963,Take the Money and Run,"['Comedy', 'Crime']",1969
1441,1964,Klute,"['Drama', 'Mystery']",1971
1442,1965,Repo Man,"['Comedy', 'Sci-Fi']",1984
1443,1966,Metropolitan,['Comedy'],1990
1444,1967,Labyrinth,"['Adventure', 'Fantasy', 'Musical']",1986
1445,1968,"Breakfast Club, The","['Comedy', 'Drama']",1985
1446,1969,"Nightmare on Elm Street 2: Freddy's Revenge, A",['Horror'],1985
1447,1970,"Nightmare on Elm Street 3: Dream Warriors, A","['Horror', 'Thriller']",1987
1448,1971,"Nightmare on Elm Street 4: The Dream Master, A","['Horror', 'Thriller']",1988
1449,1972,"Nightmare on Elm Street 5: The Dream Child, A",['Horror'],1989
1450,1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)",['Horror'],1991
1451,1974,Friday the 13th,"['Horror', 'Mystery', 'Thriller']",1980
1452,1975,Friday the 13th Part 2,['Horror'],1981
1453,1976,Friday the 13th Part 3: 3D,['Horror'],1982
1454,1977,Friday the 13th Part IV: The Final Chapter,['Horror'],1984
1455,1978,Friday the 13th Part V: A New Beginning,['Horror'],1985
1456,1979,Friday the 13th Part VI: Jason Lives,['Horror'],1986
1457,1980,Friday the 13th Part VII: The New Blood,['Horror'],1988
1458,1981,Friday the 13th Part VIII: Jason Takes Manhattan,['Horror'],1989
1459,1982,Halloween,['Horror'],1978
1460,1983,Halloween II,['Horror'],1981
1461,1984,Halloween III: Season of the Witch,['Horror'],1982
1462,1985,Halloween 4: The Return of Michael Myers,['Horror'],1988
1463,1986,Halloween 5: The Revenge of Michael Myers,['Horror'],1989
1464,1987,Prom Night,['Horror'],1980
1465,1990,Prom Night IV: Deliver Us From Evil,['Horror'],1992
1466,1991,Child's Play,"['Horror', 'Thriller']",1988
1467,1992,Child's Play 2,"['Horror', 'Thriller']",1990
1468,1993,Child's Play 3,"['Comedy', 'Horror', 'Thriller']",1991
1469,1994,Poltergeist,"['Horror', 'Thriller']",1982
1470,1995,Poltergeist II: The Other Side,"['Horror', 'Thriller']",1986
1471,1996,Poltergeist III,"['Horror', 'Thriller']",1988
1472,1997,"Exorcist, The","['Horror', 'Mystery']",1973
1473,1998,Exorcist II: The Heretic,['Horror'],1977
1474,1999,"Exorcist III, The",['Horror'],1990
1475,2000,Lethal Weapon,"['Action', 'Comedy', 'Crime', 'Drama']",1987
1476,2001,Lethal Weapon 2,"['Action', 'Comedy', 'Crime', 'Drama']",1989
1477,2002,Lethal Weapon 3,"['Action', 'Comedy', 'Crime', 'Drama']",1992
1478,2003,Gremlins,"['Comedy', 'Horror']",1984
1479,2004,Gremlins 2: The New Batch,"['Comedy', 'Horror']",1990
1480,2005,"Goonies, The","['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy']",1985
1481,2006,"Mask of Zorro, The","['Action', 'Comedy', 'Romance']",1998
1482,2007,Polish Wedding,['Comedy'],1998
1483,2008,"This World, Then the Fireworks","['Crime', 'Drama', 'Film-Noir']",1997
1484,2009,Soylent Green,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",1973
1485,2010,Metropolis,"['Drama', 'Sci-Fi']",1927
1486,2011,Back to the Future Part II,"['Adventure', 'Comedy', 'Sci-Fi']",1989
1487,2012,Back to the Future Part III,"['Adventure', 'Comedy', 'Sci-Fi', 'Western']",1990
1488,2013,"Poseidon Adventure, The","['Action', 'Adventure', 'Drama']",1972
1489,2014,Freaky Friday,"['Children', 'Comedy', 'Fantasy']",1977
1490,2015,"Absent-Minded Professor, The","['Children', 'Comedy', 'Fantasy']",1961
1491,2016,"Apple Dumpling Gang Rides Again, The","['Children', 'Comedy', 'Western']",1979
1492,2017,Babes in Toyland,"['Children', 'Fantasy', 'Musical']",1961
1493,2018,Bambi,"['Animation', 'Children', 'Drama']",1942
1494,2019,Seven Samurai (Shichinin no samurai),"['Action', 'Adventure', 'Drama']",1954
1495,2020,Dangerous Liaisons,"['Drama', 'Romance']",1988
1496,2021,Dune,"['Adventure', 'Sci-Fi']",1984
1497,2022,"Last Temptation of Christ, The",['Drama'],1988
1498,2023,"Godfather: Part III, The","['Crime', 'Drama', 'Mystery', 'Thriller']",1990
1499,2024,"Rapture, The","['Drama', 'Mystery']",1991
1500,2025,Lolita,"['Drama', 'Romance']",1997
1501,2026,Disturbing Behavior,"['Horror', 'Thriller']",1998
1502,2027,Jane Austen's Mafia!,"['Comedy', 'Crime']",1998
1503,2028,Saving Private Ryan,"['Action', 'Drama', 'War']",1998
1504,2032,"Barefoot Executive, The","['Children', 'Comedy']",1971
1505,2033,"Black Cauldron, The","['Adventure', 'Animation', 'Children', 'Fantasy']",1985
1506,2034,"Black Hole, The","['Children', 'Sci-Fi']",1979
1507,2035,Blackbeard's Ghost,"['Children', 'Comedy']",1968
1508,2036,Blank Check,"['Children', 'Comedy']",1994
1509,2037,Candleshoe,"['Adventure', 'Children', 'Comedy']",1977
1510,2038,"Cat from Outer Space, The","['Children', 'Comedy', 'Sci-Fi']",1978
1511,2040,"Computer Wore Tennis Shoes, The","['Children', 'Comedy']",1969
1512,2041,Condorman,"['Action', 'Adventure', 'Children', 'Comedy']",1981
1513,2042,D2: The Mighty Ducks,"['Children', 'Comedy']",1994
1514,2043,Darby O'Gill and the Little People,"['Adventure', 'Children', 'Fantasy']",1959
1515,2044,"Devil and Max Devlin, The","['Comedy', 'Fantasy']",1981
1516,2046,Flight of the Navigator,"['Adventure', 'Children', 'Sci-Fi']",1986
1517,2048,"Great Mouse Detective, The","['Action', 'Animation', 'Children', 'Crime']",1986
